original_title,popularity,revenue,genres
Show Me,0.231297,0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]"
Viskningar och rop,11.347855,0,"[{""id"": 18, ""name"": ""Drama""}]"
Intolerance,3.232447,8394751,"[{""id"": 18, ""name"": ""Drama""}]"
Trekkies,2.77754,0,"[{""id"": 99, ""name"": ""Documentary""}]"
The Broadway Melody,0.968865,4358000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]"
The Evil Dead,35.037625,29400000,"[{""id"": 27, ""name"": ""Horror""}]"
Maniac,19.331884,31081,"[{""id"": 27, ""name"": ""Horror""}]"
Censored Voices,0.59458,0,"[{""id"": 36, ""name"": ""History""}, {""id"": 99, ""name"": ""Documentary""}]"
Murderball,1.085909,1750211,"[{""id"": 99, ""name"": ""Documentary""}]"
American Ninja 2: The Confrontation,5.061107,0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}]"
51 Birch Street,0.049921,0,"[{""id"": 99, ""name"": ""Documentary""}]"
Rotor DR1,0.249561,0,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 10751, ""name"": ""Family""}]"
12 Angry Men,59.259204,1000000,"[{""id"": 18, ""name"": ""Drama""}]"
My Dog Tulip,1.170257,246574,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]"
It Happened One Night,11.871424,4500000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]"
Κυνόδοντας,28.858238,110197,"[{""id"": 18, ""name"": ""Drama""}]"
Tupac: Resurrection,1.314576,7808524,"[{""id"": 10402, ""name"": ""Music""}, {""id"": 99, ""name"": ""Documentary""}]"
Tumbleweeds,1.505703,1281176,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]"
The Prophecy,11.818333,16,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]"
Chacun Cherche Son Chat,1.410387,0,"[{""id"": 35, ""name"": ""Comedy""}]"
Pieces of April,4.270596,0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]"
The Big Swap,0.627763,0,[]
Old Joy,1.673208,0,"[{""id"": 18, ""name"": ""Drama""}]"
Wendy and Lucy,0.713906,0,"[{""id"": 18, ""name"": ""Drama""}]"
3 Backyards,0.17817,0,"[{""id"": 18, ""name"": ""Drama""}]"
Pierrot le fou,7.791898,0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]"
Sisters in Law,0.025211,0,"[{""id"": 99, ""name"": ""Documentary""}]"
Ayurveda: Art of Being,0.055868,2074000,"[{""id"": 99, ""name"": ""Documentary""}]"
Nothing But a Man,0.008453,0,"[{""id"": 18, ""name"": ""Drama""}]"
"First Love, Last Rites",0.374291,40542,"[{""id"": 18, ""name"": ""Drama""}]"
Fighting Tommy Riley,0.045429,0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}]"
Royal Kill,1.088501,0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]"
The Looking Glass,0.062979,0,[]
Death Race 2000,6.473667,8000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}]"
Locker 13,1.905197,0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]"
Midnight Cabaret,0.001389,0,"[{""id"": 27, ""name"": ""Horror""}]"
Anderson's Cross,0.006323,0,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]"
Bizarre,0.583446,0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]"
Graduation Day,1.452199,0,"[{""id"": 27, ""name"": ""Horror""}]"
Some Guy Who Kills People,2.733725,0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]"
Compliance,8.942203,319285,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]"
Chasing Amy,20.601483,12021272,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]"
Lovely & Amazing,1.45917,4186931,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]"
Death Calls,0.005883,0,[]
Better Luck Tomorrow,3.877036,0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]"
The Incredibly True Adventure of Two Girls In Love,1.70819,0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]"
Chuck & Buck,0.812855,0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]"
American Desi,0.126304,0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]"
Amidst the Devil's Wings,0.018087,0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}]"
Cube,44.656151,501818,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 9648, ""name"": ""Mystery""}]"
Love and Other Catastrophes,0.619348,0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]"
I Married a Strange Person!,0.293649,203,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 16, ""name"": ""Animation""}]"
November,5.742359,0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]"
Like Crazy,21.825564,3542353,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]"
Teeth and Blood,0.055325,0,"[{""id"": 27, ""name"": ""Horror""}]"
Sugar Town,0.375423,0,"[{""id"": 35, ""name"": ""Comedy""}]"
The Motel,0.120505,0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]"
The Canyons,6.978907,56825,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}]"
On the Outs,0.493223,0,"[{""id"": 18, ""name"": ""Drama""}]"
Shotgun Stories,5.251143,0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]"
Exam,20.265518,0,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}]"
The Sticky Fingers of Time,0.130169,0,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 18, ""name"": ""Drama""}]"
Sunday School Musical,0.46049,0,"[{""id"": 10402, ""name"": ""Music""}]"
Rust,0.399491,0,"[{""id"": 18, ""name"": ""Drama""}]"
Ink,5.217002,0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 14, ""name"": ""Fantasy""}]"
The Christmas Bunny,0.065103,0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]"
Butterfly,1.063615,0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]"
UnDivided,0.010607,0,[]
The Frozen,1.084387,0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]"
Horse Camp,0.172299,0,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 18, ""name"": ""Drama""}]"
Give Me Shelter,0.278981,0,"[{""id"": 99, ""name"": ""Documentary""}]"
The Big Parade,0.785744,22000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 10752, ""name"": ""War""}]"
Little Big Top,0.0921,0,"[{""id"": 35, ""name"": ""Comedy""}]"
Along the Roadside,0.166655,0,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}]"
Bronson,18.450613,2260712,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}]"
Western Religion,0.58954,0,"[{""id"": 37, ""name"": ""Western""}]"
Burn,0.126676,111300,"[{""id"": 10769, ""name"": ""Foreign""}, {""id"": 99, ""name"": ""Documentary""}]"
Urbania,0.065155,0,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]"
The Stewardesses,1.183892,27000000,"[{""id"": 35, ""name"": ""Comedy""}]"
"The Beast from 20,000 Fathoms",2.043661,5000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}]"
Mad Max,33.142185,100000000,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]"
Swingers,13.971674,4505922,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]"
Per un pugno di dollari,38.771062,14500000,"[{""id"": 37, ""name"": ""Western""}]"
She Done Him Wrong,0.622752,2200000,"[{""id"": 35, ""name"": ""Comedy""}]"
Short Cut to Nirvana: Kumbh Mela,0.004998,0,[]
The Grace Card,0.616283,2295733,"[{""id"": 18, ""name"": ""Drama""}]"
Middle of Nowhere,2.836537,0,"[{""id"": 18, ""name"": ""Drama""}]"
Drei,5.937602,2611555,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]"
The Business of Fancydancing,0.06104,0,"[{""id"": 10402, ""name"": ""Music""}, {""id"": 18, ""name"": ""Drama""}]"
Call + Response,0.062089,0,"[{""id"": 99, ""name"": ""Documentary""}]"
Malevolence,1.077321,0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]"
Reality Show,0.472123,0,[]
Super Hybrid,4.009379,0,"[{""id"": 27, ""name"": ""Horror""}]"
Baghead,3.299345,0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 27, ""name"": ""Horror""}]"
Solitude,0.018716,0,"[{""id"": 27, ""name"": ""Horror""}]"
Chats perchés,0.092562,0,"[{""id"": 99, ""name"": ""Documentary""}]"
Ordet,3.225189,0,"[{""id"": 18, ""name"": ""Drama""}]"
Good Dick,1.948435,0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]"
The Man from Earth,31.339015,0,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 18, ""name"": ""Drama""}]"
The Trials Of Darryl Hunt,0.15066,0,"[{""id"": 99, ""name"": ""Documentary""}]"
Samantha: An American Girl Holiday,4.980585,0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]"
Yesterday Was a Lie,0.145014,0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]"
Theresa Is a Mother,0.036532,0,"[{""id"": 10402, ""name"": ""Music""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]"
H.,1.045623,0,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}]"
Archaeology of a Woman,0.254659,0,"[{""id"": 18, ""name"": ""Drama""}]"
بچه‌های آسمان,7.072118,900000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]"
Weekend,1.041254,469947,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]"
She's Gotta Have It,6.722213,0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]"
Butterfly Girl,0.015189,0,"[{""id"": 99, ""name"": ""Documentary""}]"
Lumea e a mea,0.327622,0,"[{""id"": 18, ""name"": ""Drama""}]"
Another Earth,25.402697,1776935,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}]"
Sweet Sweetback's Baadasssss Song,0.132878,15200000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]"
Perfect Cowboy,0.050978,0,"[{""id"": 18, ""name"": ""Drama""}]"
Tadpole,8.570328,2891288,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]"
Once,19.052179,20710513,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]"
The Woman Chaser,0.619979,0,"[{""id"": 18, ""name"": ""Drama""}]"
The Horse Boy,0.465404,0,"[{""id"": 99, ""name"": ""Documentary""}]"
When the Lights Went Out,2.805351,0,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}]"
Heroes of Dirt,0.076647,0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}]"
A Charlie Brown Christmas,8.701183,0,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10770, ""name"": ""TV Movie""}]"
Antarctic Edge: 70° South,0.021392,0,"[{""id"": 99, ""name"": ""Documentary""}]"
Aroused,2.557258,0,"[{""id"": 99, ""name"": ""Documentary""}]"
Top Spin,0.523122,0,"[{""id"": 99, ""name"": ""Documentary""}]"
Roger & Me,3.284903,6706368,"[{""id"": 99, ""name"": ""Documentary""}, {""id"": 36, ""name"": ""History""}]"
An American in Hollywood,0.015697,0,[]
Sound of My Voice,6.192383,0,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]"
The Blood of My Brother: A Story of Death in Iraq,0.005256,0,[]
Your Sister's Sister,12.833247,3200000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]"
A Dog's Breakfast,2.213889,0,"[{""id"": 35, ""name"": ""Comedy""}]"
Une femme mariée: Suite de fragments d'un film tourné en 1964,1.112792,0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]"
The Birth of a Nation,9.452808,15861566,"[{""id"": 18, ""name"": ""Drama""}]"
The Work and The Story,0.002388,0,"[{""id"": 35, ""name"": ""Comedy""}]"
Facing the Giants,4.563698,10178331,"[{""id"": 18, ""name"": ""Drama""}]"
The Gallows,18.045782,42664410,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]"
Eraserhead,20.399578,7000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}]"
Hollywood Shuffle,2.353483,0,"[{""id"": 35, ""name"": ""Comedy""}]"
The Mighty,5.497682,0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]"
Penitentiary,0.001117,0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}]"
The Lost Skeleton of Cadavra,1.680525,0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}]"
Dude Where's My Dog?,0.28397,0,"[{""id"": 10751, ""name"": ""Family""}]"
Cheap Thrills,10.826253,0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]"
Indie Game: The Movie,7.676677,0,"[{""id"": 99, ""name"": ""Documentary""}]"
Straightheads,8.302951,0,"[{""id"": 53, ""name"": ""Thriller""}]"
Open Secret,0.186401,0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]"
Echo Dr.,0.053755,0,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}]"
The Night Visitor,0.074005,0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 27, ""name"": ""Horror""}]"
The Past Is a Grotesque Animal,0.394575,0,"[{""id"": 99, ""name"": ""Documentary""}, {""id"": 10402, ""name"": ""Music""}]"
"Peace, Propaganda & the Promised Land",0.020168,0,"[{""id"": 99, ""name"": ""Documentary""}]"
Pi,27.788067,3221152,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]"
"I Love You, Don't Touch Me!",0.020839,0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]"
20 Dates,0.408073,0,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}]"
Queen Crab,0.140989,0,"[{""id"": 878, ""name"": ""Science Fiction""}]"
Super Size Me,10.400603,28575078,"[{""id"": 99, ""name"": ""Documentary""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]"
The FP,0.838957,0,"[{""id"": 35, ""name"": ""Comedy""}]"
Happy Christmas,7.052422,0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]"
The Brain That Wouldn't Die,2.407048,0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}]"
Tiger Orange,0.176377,0,"[{""id"": 18, ""name"": ""Drama""}]"
Supporting Characters,0.620554,0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]"
Absentia,6.328665,0,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]"
The Brothers McMullen,1.578903,0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]"
The Dirties,0.833937,0,"[{""id"": 18, ""name"": ""Drama""}]"
"Gabriela, Cravo e Canela",0.557602,0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]"
Tiny Furniture,2.380332,416498,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]"
Hayride,0.412342,0,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 27, ""name"": ""Horror""}]"
The Naked Ape,0.077577,0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]"
Counting,0.293587,0,"[{""id"": 99, ""name"": ""Documentary""}]"
The Call of Cthulhu,1.777148,0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 14, ""name"": ""Fantasy""}]"
Bending Steel,0.048726,0,"[{""id"": 99, ""name"": ""Documentary""}]"
The Signal,27.662696,600896,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]"
The Image Revolution,0.54562,0,"[{""id"": 99, ""name"": ""Documentary""}]"
This Is Martin Bonner,0.76368,0,"[{""id"": 18, ""name"": ""Drama""}]"
A True Story,0.970351,0,"[{""id"": 35, ""name"": ""Comedy""}]"
George Washington,2.058834,0,"[{""id"": 18, ""name"": ""Drama""}]"
Smiling Fish & Goat On Fire,0.00734,0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]"
Dawn of the Crescent Moon,0.049469,0,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}]"
Raymond Did It,0.160779,0,"[{""id"": 27, ""name"": ""Horror""}]"
The Last Waltz,3.277287,321952,"[{""id"": 99, ""name"": ""Documentary""}, {""id"": 10402, ""name"": ""Music""}]"
"Run, Hide, Die",0.595809,0,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 27, ""name"": ""Horror""}]"
The Exploding Girl,0.611081,0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]"
The Legend of God's Gun,0.003582,0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 37, ""name"": ""Western""}]"
Mutual Appreciation,0.123068,0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]"
Her Cry: La Llorona Investigation,0.056459,0,"[{""id"": 27, ""name"": ""Horror""}]"
Down Terrace,1.330379,10000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]"
Clerks,19.748658,3151130,"[{""id"": 35, ""name"": ""Comedy""}]"
Pink Narcissus,0.027811,0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]"
Funny Ha Ha,0.362633,76901,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]"
In the Company of Men,2.634007,0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]"
Manito,0.039264,0,"[{""id"": 18, ""name"": ""Drama""}]"
Rampage,7.101197,0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]"
Slacker,3.320622,0,"[{""id"": 35, ""name"": ""Comedy""}]"
Dutch Kills,0.038143,0,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]"
Dry Spell,0.048948,0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]"
Flywheel,1.048524,0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]"
Backmask,3.619167,0,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 27, ""name"": ""Horror""}]"
The Puffy Chair,1.243955,0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]"
Stories of Our Lives,0.327794,0,"[{""id"": 18, ""name"": ""Drama""}]"
Breaking Upwards,0.67457,0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]"
All Superheroes Must Die,3.545991,0,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]"
Pink Flamingos,4.553644,6000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]"
Clean,1.464566,0,"[{""id"": 18, ""name"": ""Drama""}]"
دایره,1.193779,0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10769, ""name"": ""Foreign""}]"
Tin Can Man,0.332679,0,"[{""id"": 27, ""name"": ""Horror""}]"
キュア,0.212443,99000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]"
On The Downlow,0.029757,0,"[{""id"": 18, ""name"": ""Drama""}]"
Sanctuary: Quite a Conundrum,0.166513,0,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 35, ""name"": ""Comedy""}]"
Bang,0.918116,0,"[{""id"": 18, ""name"": ""Drama""}]"
Primer,23.307949,424760,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]"
Cavite,0.022173,0,"[{""id"": 10769, ""name"": ""Foreign""}, {""id"": 53, ""name"": ""Thriller""}]"
El Mariachi,14.269792,2040920,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]"
Newlyweds,0.642552,0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]"
